batter,total_dismissals,balls_faced,dismissal_rate,avg_dots_faced,dismissal_rate_pct
LN Oluoch,17,298,0.05704697986577181,0.5335570469798657,5.704697986577181
LN Shabalala,10,155,0.06451612903225806,2.129032258064516,6.451612903225806
LPC Silva,13,211,0.061611374407582936,0.5971563981042654,6.161137440758294
LR Down,6,109,0.05504587155963303,0.45871559633027525,5.5045871559633035
LR Shukla,24,358,0.0670391061452514,0.43854748603351956,6.70391061452514
LRPL Taylor,101,2527,0.039968341907400076,0.3957261574990107,3.9968341907400076
LS Greenway,13,523,0.0248565965583174,0.5334608030592735,2.48565965583174
LS Livingstone,99,1995,0.04962406015037594,0.3724310776942356,4.962406015037594
LV Boas,21,285,0.07368421052631578,0.7649122807017544,7.368421052631578
LV van Beek,8,129,0.06201550387596899,0.4806201550387597,6.2015503875969
Lakshit Gupta,21,594,0.03535353535353535,0.6346801346801347,3.535353535353535
Lalit Yadav,15,301,0.04983388704318937,0.44518272425249167,4.983388704318937
Lata Mondal,18,328,0.054878048780487805,0.899390243902439,5.487804878048781
Likitha Yadav,2,155,0.012903225806451613,0.864516129032258,1.2903225806451613
Liton Das,97,1948,0.049794661190965095,0.459958932238193,4.979466119096509
Lokesh Bam,9,112,0.08035714285714286,0.4017857142857143,8.035714285714286
Lucas Rossi,9,230,0.0391304347826087,0.7434782608695653,3.91304347826087
Lucky Ali,10,179,0.055865921787709494,0.7877094972067039,5.58659217877095
Luis Hermida,8,279,0.02867383512544803,0.6917562724014337,2.867383512544803
Luqman Butt,28,742,0.03773584905660377,0.45417789757412397,3.7735849056603774
M Aboagye,9,156,0.057692307692307696,0.6730769230769231,5.769230769230769
M Akayezu,44,406,0.10837438423645321,0.4729064039408867,10.83743842364532
M Ariokot,10,253,0.039525691699604744,0.7786561264822134,3.9525691699604746
M Beitaki,7,141,0.04964539007092199,0.624113475177305,4.964539007092199
M Bibi,21,397,0.05289672544080604,0.5289672544080605,5.289672544080604
M Bryant,69,1247,0.05533279871692061,0.43464314354450684,5.533279871692061
M Campopiano,13,391,0.03324808184143223,0.4859335038363171,3.324808184143223
M Castineiras,10,346,0.028901734104046242,0.9104046242774566,2.8901734104046244
M Chadha,9,322,0.027950310559006212,0.546583850931677,2.7950310559006213
M Choamba,8,141,0.05673758865248227,0.7659574468085106,5.673758865248227
M Coetzee,23,412,0.055825242718446605,0.5339805825242718,5.582524271844661
M Corazon,19,509,0.03732809430255403,0.6444007858546169,3.732809430255403
M Dlamini,18,371,0.04851752021563342,1.5309973045822103,4.8517520215633425
M Gilkes,48,933,0.05144694533762058,0.5091103965702036,5.144694533762058
M Gogev,16,371,0.0431266846361186,0.555256064690027,4.31266846361186
M Gorases,37,643,0.05754276827371695,0.9860031104199067,5.7542768273716955
M Hill,50,1566,0.031928480204342274,0.6762452107279694,3.1928480204342273
M Jansen,23,276,0.08333333333333333,0.4528985507246377,8.333333333333332
M Kaif,16,258,0.06201550387596899,0.49224806201550386,6.2015503875969
M Kapp,60,1321,0.045420136260408785,0.5064345193035579,4.5420136260408785
M Kartik,4,109,0.03669724770642202,0.27522935779816515,3.669724770642202
M Kasselman,12,265,0.045283018867924525,0.6075471698113207,4.528301886792453
M Klinger,63,1708,0.036885245901639344,0.4537470725995316,3.6885245901639343
M Koli,5,115,0.043478260869565216,0.2608695652173913,4.3478260869565215
M Kpaka,10,154,0.06493506493506493,0.9155844155844156,6.493506493506493
M Labuschagne,25,528,0.04734848484848485,0.3560606060606061,4.734848484848484
M Levitt,24,628,0.03821656050955414,0.5429936305732485,3.821656050955414
M Lollo,8,125,0.064,0.608,6.4
M Machado,8,134,0.05970149253731343,0.40298507462686567,5.970149253731343
M Maguire,8,171,0.04678362573099415,0.8187134502923976,4.678362573099415
M Manhas,18,486,0.037037037037037035,0.46296296296296297,3.7037037037037033
M Martinez,10,144,0.06944444444444445,0.9791666666666666,6.944444444444445
M McColl,18,352,0.05113636363636364,0.4602272727272727,5.113636363636364
M Mooketsi,8,111,0.07207207207207207,0.8558558558558559,7.207207207207207
M Morkel,11,122,0.09016393442622951,0.4672131147540984,9.01639344262295
M Mupachikwa,32,1488,0.021505376344086023,0.8131720430107527,2.1505376344086025
M Musonda,31,817,0.037943696450428395,0.5104039167686658,3.7943696450428397
M Mwangi,10,258,0.03875968992248062,0.9418604651162791,3.875968992248062
M Mwatile,28,512,0.0546875,0.80078125,5.46875
M Ndhambi,3,142,0.02112676056338028,1.1830985915492958,2.112676056338028
M Ngoche,7,173,0.04046242774566474,1.0057803468208093,4.046242774566474
M Nikolic,4,233,0.017167381974248927,1.0042918454935623,1.7167381974248928
M Ozturk,8,113,0.07079646017699115,1.0884955752212389,7.079646017699115
M Pascal,11,305,0.036065573770491806,0.7278688524590164,3.606557377049181
M Perisic,10,248,0.04032258064516129,0.6008064516129032,4.032258064516129
M Podosky,26,508,0.051181102362204724,0.7460629921259843,5.118110236220472
M Polimeri,8,195,0.041025641025641026,1.0153846153846153,4.102564102564102
M Raikes,6,175,0.03428571428571429,0.2914285714285714,3.428571428571429
M Raj,29,1369,0.021183345507669833,0.6428049671292915,2.118334550766983
M Rathnayake,20,393,0.05089058524173028,1.0076335877862594,5.089058524173027
M Sankoh,4,210,0.01904761904761905,1.2047619047619047,1.9047619047619049
M Shahrukh Khan,29,517,0.05609284332688588,0.4158607350096712,5.609284332688588
M Shumba,17,342,0.049707602339181284,0.40350877192982454,4.970760233918129
M Simpson-Parker,12,332,0.03614457831325301,0.48493975903614456,3.614457831325301
M Smit,3,129,0.023255813953488372,0.20930232558139536,2.3255813953488373
M Sohel Patel,11,113,0.09734513274336283,0.584070796460177,9.734513274336283
M Spoors,10,311,0.03215434083601286,0.5884244372990354,3.215434083601286
M Stanikzai,9,116,0.07758620689655173,0.3620689655172414,7.758620689655173
M Syahadat Ramli,18,412,0.043689320388349516,0.49029126213592233,4.368932038834951
M Syrioti,13,552,0.02355072463768116,0.6485507246376812,2.355072463768116
M Taniyama,6,123,0.04878048780487805,0.5691056910569106,4.878048780487805
M Taylor,27,582,0.04639175257731959,0.8384879725085911,4.639175257731959
M Theekshana,21,189,0.1111111111111111,0.783068783068783,11.11111111111111
M Turay,17,287,0.059233449477351915,0.8466898954703833,5.923344947735192
M Uwase,30,555,0.05405405405405406,0.9819819819819819,5.405405405405405
M Vaik,8,110,0.07272727272727272,0.7727272727272727,7.2727272727272725
M Valner,6,187,0.03208556149732621,1.4545454545454546,3.2085561497326207
M Vandrasi,6,162,0.037037037037037035,0.5061728395061729,3.7037037037037033
M Veringmeier,8,223,0.03587443946188341,0.5201793721973094,3.587443946188341
M Vijay,95,2327,0.04082509669101848,0.5797163730124624,4.082509669101848
M Vivekanandan,10,173,0.057803468208092484,1.4855491329479769,5.780346820809249
M Vohra,44,863,0.05098493626882966,0.5573580533024334,5.098493626882966
M Wai Siu,3,152,0.019736842105263157,0.9276315789473685,1.9736842105263157
M Wright,18,421,0.04275534441805225,0.4513064133016627,4.275534441805226
M Yanagida,24,768,0.03125,0.80859375,3.125
M Yunusu Issa,11,173,0.06358381502890173,0.43352601156069365,6.358381502890173
M du Preez,48,1258,0.03815580286168521,0.6017488076311606,3.815580286168521
M van Lingen,26,450,0.057777777777777775,0.5822222222222222,5.777777777777778
MA Agarwal,113,2146,0.05265610438024231,0.4193849021435228,5.265610438024231
MA Baig,7,265,0.026415094339622643,0.690566037735849,2.6415094339622645
MA Carberry,9,284,0.03169014084507042,0.5985915492957746,3.169014084507042
MA Jones,10,169,0.05917159763313609,0.5739644970414202,5.9171597633136095
MA Leask,45,671,0.06706408345752608,0.34277198211624443,6.7064083457526085
MA Nyabela,10,132,0.07575757575757576,1.0606060606060606,7.575757575757576
MA Starc,16,239,0.06694560669456066,0.3514644351464435,6.694560669456067
MAA Sanjeewani,39,814,0.04791154791154791,0.5343980343980343,4.791154791154791
MADD Surangika,13,422,0.030805687203791468,0.5876777251184834,3.080568720379147
MB Kruger,26,437,0.059496567505720827,0.6178489702517163,5.949656750572083
MB Tambe,9,160,0.05625,0.65,5.625
MBA Lamplough,11,210,0.05238095238095238,0.5857142857142857,5.238095238095238
MC Henriques,150,3683,0.040727667662231876,0.3480857996198751,4.072766766223188
MC Juneja,6,134,0.04477611940298507,0.3880597014925373,4.477611940298507
MD Bimenyimana,47,1532,0.030678851174934726,1.016971279373368,3.0678851174934727
MD Botha,5,219,0.0228310502283105,0.7031963470319634,2.28310502283105
MD Dai,6,110,0.05454545454545454,0.4,5.454545454545454
MD Gunathilaka,39,605,0.06446280991735537,0.5140495867768595,6.446280991735537
MD Mishra,13,213,0.06103286384976526,0.5727699530516432,6.103286384976526
MD Patel,29,697,0.04160688665710186,0.46628407460545196,4.160688665710186
MD Shanaka,68,1444,0.04709141274238227,0.4626038781163435,4.7091412742382275
MDKJ Perera,81,1799,0.04502501389660923,0.36964980544747084,4.502501389660923
MDN Hansika,6,130,0.046153846153846156,0.8384615384615385,4.615384615384616
ME Bessala,18,282,0.06382978723404255,1.1312056737588652,6.382978723404255
ME Bouchier,25,624,0.04006410256410257,0.5080128205128205,4.006410256410256
ME Trescothick,2,135,0.014814814814814815,0.37037037037037035,1.4814814814814816
ME Violleau,11,257,0.042801556420233464,0.9299610894941635,4.280155642023346
MEK Hussey,81,2715,0.02983425414364641,0.4821362799263352,2.983425414364641
MF Maharoof,10,157,0.06369426751592357,0.40764331210191085,6.369426751592357
MFI Assuncao,9,122,0.07377049180327869,0.7131147540983607,7.377049180327869
MG Bracewell,18,392,0.04591836734693878,0.35714285714285715,4.591836734693878
MG Erasmus,52,1487,0.03496973772696705,0.5144586415601883,3.496973772696705
MG Johnson,19,271,0.07011070110701106,0.4944649446494465,7.011070110701106
MG Neser,34,532,0.06390977443609022,0.3966165413533835,6.390977443609022
MH Cross,49,1066,0.04596622889305816,0.42401500938086306,4.596622889305816
MH Wessels,8,185,0.043243243243243246,0.5405405405405406,4.324324324324325
MI Khagoitsa,12,165,0.07272727272727272,0.8,7.2727272727272725
MJ Clarke,23,586,0.03924914675767918,0.4778156996587031,3.9249146757679183
MJ Guptill,129,3058,0.04218443427076521,0.5094833224329627,4.2184434270765205
MJ Lumb,71,1402,0.05064194008559201,0.521398002853067,5.064194008559201
MJ McClenaghan,11,109,0.10091743119266056,0.27522935779816515,10.091743119266056
MJ North,12,424,0.02830188679245283,0.4740566037735849,2.8301886792452833
MJ Owen,30,484,0.06198347107438017,0.3512396694214876,6.198347107438017
MJ Prior,9,154,0.05844155844155844,0.6753246753246753,5.844155844155844
MJ Richardson,17,510,0.03333333333333333,0.5254901960784314,3.3333333333333335
MJ Santner,43,795,0.05408805031446541,0.379874213836478,5.4088050314465415
MJ Scotland,2,126,0.015873015873015872,0.4365079365079365,1.5873015873015872
MJ Swepson,17,121,0.14049586776859505,0.2892561983471074,14.049586776859504
MJG Rippon,4,137,0.029197080291970802,0.48905109489051096,2.9197080291970803
MJJ Critchley,3,113,0.02654867256637168,0.45132743362831856,2.6548672566371683
MK Amusa,8,259,0.03088803088803089,1.135135135135135,3.088803088803089
MK Lomror,28,389,0.07197943444730077,0.2879177377892031,7.197943444730077
MK Pandey,138,3938,0.03504316912138141,0.4296597257491112,3.5043169121381412
MK Thakur,7,118,0.059322033898305086,0.3474576271186441,5.932203389830509
MK Tiwary,52,1506,0.034528552456839307,0.45152722443559096,3.4528552456839305
ML Castillo,10,140,0.07142857142857142,0.9785714285714285,7.142857142857142
ML Green,50,1044,0.04789272030651341,0.43582375478927204,4.789272030651341
ML Hayden,38,1159,0.03278688524590164,0.5556514236410699,3.278688524590164
ML Karlsen,6,229,0.026200873362445413,0.8602620087336245,2.6200873362445414
MLG Silva,7,120,0.058333333333333334,0.8166666666666667,5.833333333333333
MLN Sissako,21,521,0.04030710172744722,1.2072936660268714,4.030710172744722
MM Ali,98,1731,0.05661467359907568,0.391103408434431,5.661467359907569
MM Baig,12,226,0.05309734513274336,0.4026548672566372,5.3097345132743365
MM Lanning,56,2278,0.024582967515364356,0.5842844600526778,2.4582967515364356
MM Sharma,12,148,0.08108108108108109,0.47297297297297297,8.108108108108109
MN Samuels,64,1524,0.04199475065616798,0.6437007874015748,4.199475065616798
MN Waller,18,371,0.04851752021563342,0.353099730458221,4.8517520215633425
MN van Wyk,9,298,0.030201342281879196,0.4429530201342282,3.0201342281879198
MNM Aslam,32,637,0.05023547880690738,0.42857142857142855,5.023547880690738
MO Jones,5,110,0.045454545454545456,0.5363636363636364,4.545454545454546
MO Kitunda,31,527,0.058823529411764705,0.7855787476280834,5.88235294117647
MP Ainsworth,8,235,0.03404255319148936,0.7361702127659574,3.404255319148936
MP Biddappa,4,105,0.0380952380952381,1.0952380952380953,3.8095238095238098
MP Breetzke,11,154,0.07142857142857142,0.4675324675324675,7.142857142857142
MP O'Dowd,67,1873,0.03577148958889482,0.46823278163374266,3.577148958889482
MP Stoinis,187,4767,0.03922802601216698,0.4237465911474722,3.922802601216698
MPGT Ketiyage,15,365,0.0410958904109589,0.5287671232876713,4.10958904109589
MPM Pathirannehelage,3,114,0.02631578947368421,0.6754385964912281,2.631578947368421
MPP San,19,385,0.04935064935064935,1.0909090909090908,4.935064935064935
MPS Cheema,7,117,0.05982905982905983,0.5726495726495726,5.982905982905983
MR Adair,37,591,0.06260575296108291,0.40609137055837563,6.260575296108291
MR Aguilleira,18,443,0.040632054176072234,0.8171557562076749,4.063205417607223
MR Marsh,151,4039,0.03738549145828175,0.4409507303788066,3.738549145828175
MR Meshram,5,105,0.047619047619047616,0.7047619047619048,4.761904761904762
MR Swart,16,472,0.03389830508474576,0.4470338983050847,3.389830508474576
MRJ Watt,21,264,0.07954545454545454,0.3333333333333333,7.954545454545454
MS Bisla,32,737,0.04341926729986431,0.6119402985074627,4.341926729986431
MS Chapman,61,1338,0.045590433482810166,0.4170403587443946,4.559043348281016
MS Dhoni,165,5418,0.03045404208194906,0.41177556293835366,3.0454042081949058
MS Harris,50,870,0.05747126436781609,0.5114942528735632,5.747126436781609
MS Maker,5,166,0.030120481927710843,0.46987951807228917,3.0120481927710845
MS Wade,147,3239,0.045384377894411854,0.36369249768447054,4.538437789441185
MSC Erasito,3,100,0.03,1.37,3.0
MSN Ekani,13,328,0.039634146341463415,1.6067073170731707,3.9634146341463414
MT Renshaw,65,1589,0.04090623033354311,0.32536186280679674,4.090623033354311
MT Steketee,21,205,0.1024390243902439,0.4634146341463415,10.24390243902439
MT Waqanisau,6,131,0.04580152671755725,0.8320610687022901,4.580152671755725
MTMMJ Ave,10,407,0.02457002457002457,0.6904176904176904,2.457002457002457
MV Boucher,27,599,0.045075125208681135,0.38564273789649417,4.507512520868113
MV Pavlovic,13,156,0.08333333333333333,0.8141025641025641,8.333333333333332
MV Waldron,31,531,0.0583804143126177,0.7175141242937854,5.83804143126177
MW Harvey,37,675,0.054814814814814816,0.4266666666666667,5.481481481481482
MW Hill,9,221,0.04072398190045249,0.4343891402714932,4.072398190045249
MW Machan,4,143,0.027972027972027972,0.3916083916083916,2.797202797202797
MW Short,98,2122,0.046182846371347785,0.38454288407163056,4.618284637134779
MWR Stokes,18,599,0.03005008347245409,0.41569282136894825,3.005008347245409
Maaz Khan,9,110,0.08181818181818182,0.42727272727272725,8.181818181818182
Mahedi Hasan,29,418,0.06937799043062201,0.5789473684210527,6.937799043062201
Mahirah Izzati Ismail,27,734,0.03678474114441417,0.8283378746594006,3.6784741144414173
Mahmud Jasat,13,319,0.04075235109717868,0.8401253918495298,4.075235109717868
Mahmudullah,81,1960,0.0413265306122449,0.42397959183673467,4.13265306122449
Maidul Islam,7,159,0.0440251572327044,0.5786163522012578,4.40251572327044
Maira Khan,4,167,0.023952095808383235,2.497005988023952,2.3952095808383236
Manan Ali,27,499,0.05410821643286573,0.40080160320641284,5.410821643286573
Manan Bashir,10,152,0.06578947368421052,0.4868421052631579,6.578947368421052
Mandeep Singh,77,1547,0.049773755656108594,0.4466709760827408,4.97737556561086
Manpreet Singh,48,1083,0.0443213296398892,0.3564173591874423,4.43213296398892
Marcelle Hanekom,6,136,0.04411764705882353,0.5955882352941176,4.411764705882353
Maria Jasvi,19,224,0.08482142857142858,1.40625,8.482142857142858
Mariamma Hyder,16,366,0.04371584699453552,1.2131147540983607,4.371584699453552
Marina Iqbal,11,301,0.036544850498338874,0.7641196013289037,3.6544850498338874
Maryam Omar,21,876,0.023972602739726026,0.9452054794520548,2.3972602739726026
Mas Elysa,43,1362,0.0315712187958884,0.6696035242290749,3.15712187958884
Mashael Waqas,3,132,0.022727272727272728,1.0454545454545454,2.272727272727273
Mashrafe Mortaza,19,232,0.08189655172413793,0.4698275862068966,8.189655172413794
Mazharul Islam,7,240,0.029166666666666667,0.825,2.9166666666666665
Md Ariyan,9,209,0.0430622009569378,0.5023923444976076,4.30622009569378
Meet Bhavsar,51,1235,0.04129554655870445,0.4331983805668016,4.129554655870446
Meghna Rajan,1,333,0.003003003003003003,0.34234234234234234,0.3003003003003003
Mehboob Ali,10,137,0.072992700729927,0.5255474452554745,7.2992700729927
Mehedi Hasan Miraz,22,363,0.06060606060606061,0.39944903581267216,6.0606060606060606
Mehran Khan,23,257,0.08949416342412451,0.5058365758754864,8.949416342412452
Mengting Liu,10,166,0.060240963855421686,1.216867469879518,6.024096385542169
Milind Kumar,8,319,0.025078369905956112,0.39184952978056425,2.507836990595611
Mirab Razwan,9,138,0.06521739130434782,0.7463768115942029,6.521739130434782
Mirab Sajjad,3,100,0.03,1.13,3.0
Mirza Ahsan,16,211,0.07582938388625593,0.33175355450236965,7.5829383886255926
Misbah-ul-Haq,22,802,0.02743142144638404,0.46384039900249374,2.7431421446384037
Mohamed Arief,10,200,0.05,0.385,5.0
Mohamed Azzam,21,325,0.06461538461538462,0.6307692307692307,6.461538461538462
Mohamed Rishwan,21,377,0.05570291777188329,0.843501326259947,5.570291777188329
Mohameed Taiwo,13,201,0.06467661691542288,0.7164179104477612,6.467661691542288
Mohammad Ahnaff,13,404,0.03217821782178218,0.5123762376237624,3.217821782178218
Mohammad Ashraful,19,297,0.06397306397306397,0.42424242424242425,6.397306397306397
Mohammad Boota,6,109,0.05504587155963303,0.41284403669724773,5.5045871559633035
Mohammad Hafeez,91,2129,0.04274307186472522,0.5904180366369187,4.274307186472522
Mohammad Haris,23,374,0.06149732620320856,0.5106951871657754,6.149732620320856
Mohammad Ihsan,18,463,0.038876889848812095,0.46652267818574517,3.8876889848812093
Mohammad Kamran,8,118,0.06779661016949153,0.5,6.779661016949152
Mohammad Mithun,10,138,0.07246376811594203,0.4927536231884058,7.246376811594203
Mohammad Nabi,42,703,0.059743954480796585,0.45092460881934565,5.974395448079658
Mohammad Nadeem,27,687,0.039301310043668124,0.4847161572052402,3.9301310043668125
Mohammad Naim,31,827,0.037484885126964934,0.5477629987908101,3.7484885126964933
Mohammad Naveed,10,139,0.07194244604316546,0.5323741007194245,7.194244604316546
Mohammad Nawaz,27,529,0.05103969754253308,0.3837429111531191,5.103969754253308
Mohammad Rizlan,16,299,0.05351170568561873,0.6020066889632107,5.351170568561873
Mohammad Rizwan,70,2931,0.023882633913340157,0.4227226202661208,2.3882633913340157
Mohammad Saifuddin,8,238,0.03361344537815126,0.5126050420168067,3.361344537815126
Mohammad Shahzad,11,179,0.061452513966480445,0.5921787709497207,6.145251396648044
Mohammed Irshad,9,109,0.08256880733944955,0.5504587155963303,8.256880733944955
Mohammed Shami,10,104,0.09615384615384616,0.33653846153846156,9.615384615384617
Mohammed Siraj,8,143,0.055944055944055944,0.6293706293706294,5.594405594405594
Mosaddek Hossain,16,277,0.05776173285198556,0.36823104693140796,5.776173285198556
Mudassar Bukhari,11,125,0.088,0.32,8.799999999999999
Mudassir Iqbal,7,108,0.06481481481481481,0.6018518518518519,6.481481481481481
Muhammad Amir,32,482,0.06639004149377593,0.5062240663900415,6.639004149377594
Muhammad Asim,20,570,0.03508771929824561,0.7175438596491228,3.508771929824561
Muhammad Haziq Aiman,8,146,0.0547945205479452,0.5684931506849316,5.47945205479452
Muhammad Kashif,8,148,0.05405405405405406,0.6216216216216216,5.405405405405405
Muhammad Moiz,12,101,0.1188118811881188,0.38613861386138615,11.881188118811881
Muhammad Muneeb,24,572,0.04195804195804196,0.5262237762237763,4.195804195804196
Muhammad Nadir,15,207,0.07246376811594203,0.7922705314009661,7.246376811594203
Muhammad Naeem,6,109,0.05504587155963303,0.7064220183486238,5.5045871559633035
Muhammad Siddiqui,10,228,0.043859649122807015,0.631578947368421,4.385964912280701
Muhammad Tanveer,33,1021,0.03232125367286973,0.5523996082272282,3.232125367286973
Muhammad Umar,10,247,0.04048582995951417,0.46558704453441296,4.048582995951417
Muhammad Usman,36,807,0.04460966542750929,0.46964064436183395,4.4609665427509295
Muhammad Yasin,9,165,0.05454545454545454,0.5272727272727272,5.454545454545454
Muhammad Younis,11,143,0.07692307692307693,0.6013986013986014,7.6923076923076925
Muhammad Zohaib,10,259,0.03861003861003861,0.5945945945945946,3.861003861003861
Muhammed Manga,7,198,0.03535353535353535,0.8282828282828283,3.535353535353535
Mujeeb-ur-Rehman,9,135,0.06666666666666667,0.32592592592592595,6.666666666666667
Mukhtar Ahmed,6,142,0.04225352112676056,0.36619718309859156,4.225352112676056
Mukhtar Ghulami,15,256,0.05859375,0.65625,5.859375
Muneeba Ali,64,1506,0.04249667994687915,0.6679946879150066,4.249667994687915
Murshida Khatun,39,1113,0.03504043126684636,0.6855345911949685,3.5040431266846364
Musa Shaheen,14,211,0.06635071090047394,0.46919431279620855,6.6350710900473935
Musaddiq Ahmed,10,220,0.045454545454545456,0.509090909090909,4.545454545454546
Mushfiqur Rahim,55,1168,0.04708904109589041,0.386986301369863,4.708904109589041
Muslim Yar,13,196,0.0663265306122449,0.41836734693877553,6.63265306122449
Mustafa Omer,6,102,0.058823529411764705,0.7745098039215687,5.88235294117647
Mustafizur Rahman,14,162,0.08641975308641975,0.7098765432098766,8.641975308641975
Myat Thu Aung,4,142,0.028169014084507043,1.2746478873239437,2.8169014084507045
N Ahir,4,123,0.032520325203252036,1.5691056910569106,3.2520325203252036
N Boochatham,68,1188,0.05723905723905724,0.8291245791245792,5.723905723905724
N Caruana,7,394,0.017766497461928935,0.6522842639593909,1.7766497461928936
N Chaiwai,50,1789,0.027948574622694244,0.7210732252655114,2.7948574622694244
N Chantam,64,1890,0.033862433862433865,0.9010582010582011,3.3862433862433865
N Chejay,7,171,0.04093567251461988,0.5789473684210527,4.093567251461988
N Choden,21,659,0.03186646433990895,1.0288315629742033,3.1866464339908953
N Davin,31,752,0.041223404255319146,0.5319148936170213,4.122340425531915
N Dickwella,24,374,0.06417112299465241,0.42513368983957217,6.417112299465241
N Gwanzura,12,128,0.09375,0.6953125,9.375
N Jagadeesan,7,155,0.04516129032258064,0.5290322580645161,4.516129032258064
N Joshi,9,224,0.04017857142857143,0.47767857142857145,4.017857142857143
N Khanna,10,173,0.057803468208092484,0.36416184971098264,5.780346820809249
N Kingsley,7,113,0.061946902654867256,0.3805309734513274,6.1946902654867255
N Knights,10,148,0.06756756756756757,0.8918918918918919,6.756756756756757
N Koncharoenkai,62,2191,0.028297581013235967,0.778183477863989,2.8297581013235966
N Mabila,9,163,0.05521472392638037,1.1288343558282208,5.521472392638037
N McAndrew,15,221,0.06787330316742081,0.24434389140271492,6.787330316742081
N Mugabe,15,412,0.03640776699029126,0.7621359223300971,3.640776699029126
N Navaika,16,490,0.0326530612244898,0.963265306122449,3.2653061224489797
N Nipiko,23,710,0.0323943661971831,0.5225352112676056,3.2394366197183095
N Nuntarach,24,309,0.07766990291262135,0.7896440129449838,7.766990291262135
N Pathan,6,132,0.045454545454545456,0.49242424242424243,4.545454545454546
N Pooran,148,3204,0.046192259675405745,0.4403870162297129,4.619225967540574
N Rana,95,2186,0.043458371454711806,0.4807868252516011,4.34583714547118
N Saini,10,143,0.06993006993006994,0.4755244755244755,6.993006993006993
N Salekar,11,157,0.07006369426751592,0.5477707006369427,7.006369426751593
N Senamontree,14,217,0.06451612903225806,0.5622119815668203,6.451612903225806
N Shangase,6,144,0.041666666666666664,0.8194444444444444,4.166666666666666
N Tanner,12,238,0.05042016806722689,0.6890756302521008,5.042016806722689
N Toleva,4,105,0.0380952380952381,1.1714285714285715,3.8095238095238098
N Vanua,27,477,0.05660377358490566,0.40461215932914046,5.660377358490567
N Vare,29,961,0.030176899063475548,1.048907388137357,3.0176899063475546
N Wadhera,24,522,0.04597701149425287,0.4099616858237548,4.597701149425287
N Zholudz,7,106,0.0660377358490566,1.0471698113207548,6.60377358490566
N Zimonjic,11,126,0.0873015873015873,0.6428571428571429,8.73015873015873
N de Klerk,22,618,0.03559870550161812,0.5275080906148867,3.559870550161812
NA Greenwood,27,657,0.0410958904109589,0.3287671232876712,4.10958904109589
NA McSweeney,23,623,0.03691813804173355,0.3756019261637239,3.6918138041733553
NA Rock,15,156,0.09615384615384616,0.3974358974358974,9.615384615384617
NCR Larkin,32,913,0.03504928806133625,0.4654983570646221,3.5049288061336252
ND Laegsgaard,18,343,0.052478134110787174,0.4577259475218659,5.247813411078718
NG Collins,13,357,0.036414565826330535,0.8739495798319328,3.6414565826330536
NH Berejo,5,369,0.013550135501355014,0.5447154471544715,1.3550135501355014
NJ Browne,6,127,0.047244094488188976,0.31496062992125984,4.724409448818897
NJ Ferraby,12,138,0.08695652173913043,0.6811594202898551,8.695652173913043
NJ Maddinson,102,1818,0.056105610561056105,0.5396039603960396,5.6105610561056105
NJ O'Brien,18,331,0.054380664652567974,0.486404833836858,5.438066465256798
NJ Pius,23,750,0.030666666666666665,0.8906666666666667,3.0666666666666664
NJ Reardon,29,596,0.04865771812080537,0.4077181208053691,4.865771812080537
NJ Rimmington,7,130,0.05384615384615385,0.4076923076923077,5.384615384615385
NK Bagenda,7,163,0.04294478527607362,0.8650306748466258,4.294478527607362
NK Patel,9,234,0.038461538461538464,0.5470085470085471,3.8461538461538463
NK Tiwari,10,228,0.043859649122807015,0.7017543859649122,4.385964912280701
NKF Rada Rani,9,312,0.028846153846153848,0.6794871794871795,2.8846153846153846
NL McCullum,21,359,0.0584958217270195,0.40668523676880225,5.8495821727019495
NL Smith,4,112,0.03571428571428571,1.1071428571428572,3.571428571428571
NLKWR Dewi,18,634,0.028391167192429023,0.5315457413249212,2.8391167192429023
NLTC Perera,69,1228,0.05618892508143322,0.3330618892508143,5.618892508143322
NM Anil,6,101,0.0594059405940594,0.5148514851485149,5.9405940594059405
NM Cherriath,6,140,0.04285714285714286,0.9285714285714286,4.285714285714286
NM Coulter-Nile,42,465,0.09032258064516129,0.421505376344086,9.032258064516128
NM Odhiambo,22,351,0.06267806267806268,0.5270655270655271,6.267806267806268
NM Salonen,12,143,0.08391608391608392,0.5104895104895105,8.391608391608392
NMS Param,9,210,0.04285714285714286,0.319047619047619,4.285714285714286
NN Odhiambo,12,155,0.07741935483870968,0.7612903225806451,7.741935483870968
NN Saidi,13,288,0.04513888888888889,0.7534722222222222,4.513888888888888
NND de Silva,52,1188,0.04377104377104377,0.4511784511784512,4.377104377104377
NPAN Sakarini,21,942,0.022292993630573247,0.8290870488322718,2.229299363057325
NR Hobson,22,429,0.05128205128205128,0.35664335664335667,5.128205128205128
NR Kirton,26,609,0.042692939244663386,0.4154351395730706,4.269293924466338
NR Kumar,26,543,0.04788213627992634,0.4567219152854512,4.788213627992634
NR Sciver,59,1660,0.035542168674698796,0.4512048192771084,3.5542168674698797
NR Sciver-Brunt,23,759,0.030303030303030304,0.40711462450592883,3.0303030303030303
NRJ Croes,7,165,0.04242424242424243,0.21818181818181817,4.242424242424243
NS Dhaliwal,33,887,0.03720405862457723,0.5152198421645998,3.720405862457723
NS Poonia,1,104,0.009615384615384616,0.375,0.9615384615384616
NT Ellis,26,385,0.06753246753246753,0.43636363636363634,6.753246753246753
